# x,y,z,label
226.5499,262.1799,10.0000,0.0000
181.7640,205.0000,43.8407,0.0000
250.0000,272.6906,11.7083,0.0000
260.0000,140.6325,40.6135,0.0000
229.3894,145.7650,10.0000,0.0000
149.2987,32.3611,10.0000,0.0000
18.9996,268.5177,10.0000,0.0000
37.4133,50.3013,13.0000,0.0000
76.4916,3.4141,13.0000,0.0000
111.1080,144.9891,10.0000,0.0000
58.7585,41.8083,13.0000,0.0000
165.2209,185.4503,10.0000,0.0000
260.0000,215.8455,49.3269,0.0000
161.4283,73.1020,13.1020,0.0000
260.0000,242.3552,39.8227,0.0000
187.3537,215.0000,18.7986,0.0000
181.5251,124.2375,10.0000,0.0000
104.0793,251.9550,10.0000,0.0000
99.4654,40.7478,10.0000,0.0000
178.4780,146.5209,10.0000,0.0000
241.1058,119.5352,10.0000,0.0000
276.3409,95.3185,10.0000,0.0000
180.4222,4.3768,10.0000,0.0000
246.0400,229.7913,10.0000,0.0000
201.7721,25.6181,10.0000,0.0000
250.0000,160.5774,13.3476,0.0000
86.0211,233.2314,10.0000,0.0000
4.2663,241.6731,10.0000,0.0000
97.9338,43.0831,10.0000,0.0000
191.7251,105.0000,19.1364,0.0000
238.2881,244.0943,10.0000,0.0000
198.4457,48.8953,20.0000,0.0000
213.9664,22.0530,10.0000,0.0000
157.6852,206.0283,60.0000,0.0000
160.0639,35.0000,11.5633,0.0000
243.7279,205.0000,28.2574,0.0000
208.1378,75.0773,15.0773,0.0000
90.2759,204.0503,10.0000,0.0000
20.0265,154.8314,10.3193,0.0000
23.3995,196.1207,23.7912,1.0000
216.0206,210.6407,60.0000,0.0000
93.3929,37.2508,10.0000,0.0000
153.9073,105.0000,17.6159,0.0000
260.0000,193.3186,27.5237,0.0000
250.0000,254.3533,38.9128,0.0000
38.7637,256.4374,37.7900,0.0000
186.2721,178.2482,10.0000,0.0000
267.4713,144.7075,10.0000,0.0000
83.9480,206.2775,10.0000,0.0000
19.3998,20.6829,10.0000,1.0000
196.9175,209.4660,60.0000,0.0000
58.8534,30.3839,13.0000,0.0000
236.7802,205.0000,34.4510,0.0000
267.9712,161.9191,10.0000,0.0000
250.0000,216.2489,15.9467,1.0000
129.0781,41.0693,20.0000,0.0000
21.3262,208.1521,60.0000,0.0000
260.0000,193.0275,32.2575,0.0000
280.0000,59.2303,0.0977,0.0000
268.5502,226.0914,10.0000,0.0000
206.6125,211.9834,13.0166,0.0000
187.2039,215.0000,48.5584,0.0000
0.9974,156.1493,10.0000,0.0000
173.3698,215.0000,59.9927,0.0000
180.6388,97.3456,20.0000,0.0000
217.5132,135.1361,10.0000,0.0000
37.7095,268.0827,37.3477,0.0000
138.4605,86.0569,20.0000,0.0000
125.4635,196.9662,10.0000,0.0000
260.0000,186.1101,31.5786,0.0000
18.5677,223.0323,10.0000,0.0000
228.3093,78.9643,18.9643,0.0000
0.0000,2.6649,1.9880,0.0000
125.8595,30.8952,10.0000,0.0000
124.9707,157.9985,10.0000,0.0000
0.0000,277.3206,9.5292,0.0000
21.1546,218.3713,17.8467,1.0000
250.0000,216.0817,20.5305,1.0000
203.8922,280.0000,0.4712,0.0000
68.8689,280.0000,24.7159,0.0000
131.6381,90.9310,20.0000,0.0000
130.8983,279.4238,10.0000,0.0000
79.8958,175.3326,12.2835,0.0000
222.5748,205.0000,58.2903,0.0000
167.1258,205.0000,35.3060,0.0000
70.0741,187.8462,52.8695,0.0000
250.0000,268.7422,49.3234,0.0000
264.4554,179.6260,10.0000,0.0000
138.7152,12.6199,10.0000,0.0000
260.0000,266.2000,21.1259,0.0000
250.0000,252.5585,30.2382,0.0000
75.4592,240.5395,25.8051,0.0000
231.6492,105.0000,11.0633,0.0000
250.0000,273.7271,43.4067,0.0000
260.0000,269.9072,43.9424,0.0000
182.0732,164.1211,10.0000,0.0000
166.1644,264.1527,10.0000,0.0000
20.8598,101.4760,13.0000,0.0000
2.8252,103.3347,10.0000,0.0000
31.2391,28.9520,13.0000,0.0000
65.0520,239.2891,35.8968,0.0000
280.0000,215.1885,1.1621,0.0000
65.8139,180.4280,35.4576,0.0000
280.0000,204.4767,8.2724,0.0000
157.7417,218.2113,10.0000,0.0000
280.0000,100.1398,0.0443,0.0000
260.0000,240.4294,36.8273,0.0000
279.4900,260.6319,10.0000,0.0000
213.7165,95.6005,20.0000,0.0000
80.0000,114.7532,11.9313,1.0000
114.0098,210.6410,10.0000,0.0000
5.3478,0.0000,2.8072,0.0000
28.3973,222.7705,60.0000,0.0000
279.5933,185.0573,10.0000,0.0000
196.3964,261.1661,10.0000,0.0000
243.8960,79.6500,19.6500,0.0000
110.9036,149.5362,10.0000,0.0000
214.2192,91.4610,20.0000,0.0000
196.2928,82.5935,20.0000,0.0000
181.3755,205.0000,45.3304,0.0000
249.7827,47.0109,20.0000,0.0000
278.0745,4.4888,10.0000,0.0000
208.5741,1.6919,10.0000,0.0000
92.3114,5.9685,10.0000,0.0000
225.0299,98.8150,20.0000,0.0000
217.6759,0.0000,3.9985,0.0000
261.5889,30.9702,10.0000,0.0000
0.0000,77.0983,4.1388,0.0000
167.4546,205.0000,50.1465,0.0000
85.8297,190.2820,10.0000,0.0000
260.0000,189.2365,18.6471,0.0000
0.4364,104.7935,10.0000,0.0000
237.7924,210.1175,14.8825,0.0000
119.9856,142.6738,10.0000,0.0000
250.0000,147.8974,47.0367,0.0000
176.4631,280.0000,4.2325,0.0000
107.1384,211.0744,10.0000,0.0000
225.5157,215.0000,15.6537,0.0000
95.0613,242.8832,10.0000,0.0000
250.0000,236.5200,11.4927,1.0000
250.0000,199.0177,40.6923,0.0000
241.3632,0.0000,9.9776,0.0000
194.9407,78.9629,18.9629,0.0000
136.3332,67.9060,12.0940,0.0000
18.3258,181.1838,10.0000,0.0000
89.1079,175.5305,10.0000,0.0000
26.0138,192.0632,40.5951,0.0000
20.3486,151.7388,14.4845,0.0000
0.0000,265.5551,6.6110,0.0000
124.4755,37.6430,20.0000,0.0000
91.1373,254.8078,10.0000,0.0000
216.2950,61.7468,18.2532,0.0000
253.9360,280.0000,32.4463,0.0000
239.4827,105.0000,17.8483,0.0000
260.0000,224.8187,41.7222,0.0000
121.7280,233.6505,10.0000,0.0000
82.1128,37.2466,10.0000,0.0000
181.4051,251.7952,10.0000,0.0000
178.7842,267.5681,10.0000,0.0000
250.0000,251.8404,53.5163,0.0000
195.5876,215.0000,28.2161,0.0000
2.2997,109.9472,10.0000,0.0000
195.5957,202.1979,10.0000,0.0000
208.5741,240.4592,10.0000,0.0000
114.7874,187.6827,10.0000,0.0000
132.6021,113.3394,10.0000,0.0000
178.7453,255.2034,10.0000,0.0000
160.6851,0.0000,0.0015,0.0000
103.1890,153.3107,10.0000,0.0000
103.4875,259.5731,10.0000,0.0000
268.6889,280.0000,5.0569,0.0000
99.7164,266.0860,10.0000,0.0000
185.6383,211.4882,13.5118,0.0000
120.9352,42.7771,20.0000,0.0000
257.7042,89.8470,20.0000,0.0000
31.8674,142.4836,33.7730,0.0000
280.0000,182.8609,1.6215,0.0000
142.6874,205.0000,41.6402,0.0000
48.6210,96.9628,13.0000,0.0000
44.1444,43.8685,13.0000,0.0000
31.0967,279.0777,33.1744,0.0000
167.6271,23.5294,10.0000,0.0000
182.5201,263.1297,10.0000,0.0000
248.6406,215.0000,27.8948,0.0000
226.9469,15.1639,10.0000,0.0000
145.7104,77.4116,17.4116,0.0000
239.1544,105.0000,15.4107,0.0000
96.6806,252.1431,10.0000,0.0000
101.2110,166.7735,10.0000,0.0000
250.0000,196.4136,47.6546,0.0000
250.0000,147.8996,29.4981,0.0000
275.7926,190.4036,10.0000,0.0000
260.0000,55.9008,16.6932,0.0000
260.0000,217.8536,25.5957,0.0000
250.0000,192.4944,55.9462,0.0000
250.0000,272.4205,31.2325,0.0000
3.2239,280.0000,3.1548,0.0000
113.9076,206.0032,10.0000,0.0000
251.5298,21.9906,10.0000,0.0000
20.0026,70.7333,13.0000,0.0000
7.0649,146.9625,10.0000,0.0000
225.1802,229.2270,10.0000,0.0000
225.8329,222.6264,10.0000,0.0000
26.0652,149.6162,28.0275,0.0000
98.4350,122.4615,10.0000,0.0000
87.1916,102.9173,10.0000,0.0000
50.7430,90.4692,13.0000,0.0000
257.2737,140.0000,59.5657,0.0000
79.7589,217.5469,13.5042,0.0000
92.7095,176.4451,10.0000,0.0000
250.0000,190.5852,16.4171,0.0000
132.4404,208.7301,10.0000,0.0000
118.0660,19.9961,10.0000,0.0000
5.6498,249.6708,10.0000,0.0000
226.1941,215.0000,44.0533,0.0000
153.1088,158.2747,10.0000,0.0000
241.6892,215.0000,54.1763,0.0000
130.1627,280.0000,9.9746,0.0000
18.6126,0.0000,5.4072,0.0000
277.4615,187.1067,10.0000,0.0000
272.5845,96.9710,10.0000,0.0000
20.0000,3.8894,12.0647,0.0000
62.0015,280.0000,8.7596,0.0000
178.9241,280.0000,3.2444,0.0000
260.0000,208.0130,19.4619,0.0000
250.0000,231.0416,14.2611,0.0000
198.7351,162.4602,10.0000,0.0000
118.6893,219.3400,10.0000,0.0000
219.5191,103.4534,20.0000,0.0000
51.4644,77.1857,13.0000,0.0000
67.0720,230.6830,60.0000,0.0000
211.0431,253.9633,10.0000,0.0000
141.1424,199.9932,10.0000,0.0000
73.7731,228.2545,37.9105,0.0000
280.0000,231.9661,2.7195,0.0000
78.0287,254.9163,20.6138,0.0000
130.6956,122.6424,10.0000,0.0000
250.0000,265.4522,47.2784,0.0000
260.0000,152.6697,37.9486,0.0000
147.1600,206.6738,60.0000,0.0000
272.0995,112.1138,10.0000,0.0000
250.0000,223.8614,12.6817,0.0000
122.5975,0.0834,10.0000,0.0000
187.0869,215.0000,52.6708,0.0000
40.2802,27.5937,13.0000,0.0000
163.3039,205.0000,36.7322,0.0000
250.0000,255.3917,38.3379,0.0000
148.3971,253.2045,10.0000,0.0000
84.9318,276.8839,10.0000,0.0000
25.2180,226.7563,33.8436,0.0000
188.8517,205.0000,20.8269,0.0000
250.0000,275.6784,14.2175,0.0000
123.3255,209.3415,15.6585,0.0000
260.0000,274.8208,26.1039,0.0000
19.4286,14.2102,10.0000,1.0000
191.8227,63.3078,16.6922,0.0000
0.0000,185.7755,8.9741,0.0000
20.2026,205.6905,12.4448,1.0000
41.7957,181.1917,39.8941,1.0000
250.0000,142.3989,49.7449,0.0000
184.7195,215.0000,51.2340,0.0000
26.2476,280.0000,10.5841,0.0000
79.7028,269.9374,13.5863,0.0000
260.0000,177.4452,26.0964,0.0000
213.7128,156.7741,10.0000,0.0000
83.6778,39.4989,10.0000,0.0000
243.6718,215.0000,15.2107,0.0000
141.5130,215.0000,14.4307,0.0000
114.5765,91.1419,10.0000,0.0000
78.1691,55.0352,13.0000,0.0000
80.0000,125.2319,10.8922,1.0000
250.0000,232.2473,12.1109,1.0000
67.7688,140.0000,21.6622,0.0000
1.0805,111.9999,10.0000,0.0000
260.0000,173.3179,39.5006,0.0000
68.4920,254.6799,33.5226,0.0000
246.1385,209.1900,10.0000,0.0000
16.6860,0.0000,4.6830,0.0000
254.1712,140.0000,21.7943,0.0000
32.7255,52.6173,13.0000,0.0000
260.0000,150.9567,18.4208,0.0000
66.3592,181.3785,35.1434,0.0000
238.1286,25.5588,10.0000,0.0000
217.7288,181.7438,10.0000,0.0000
8.3098,69.9840,10.0000,0.0000
23.4820,103.1122,13.0000,0.0000
280.0000,30.5034,3.0003,0.0000
250.0000,227.4115,16.1043,0.0000
280.0000,181.7345,0.6645,0.0000
102.0962,134.9902,10.0000,0.0000
95.8898,171.3807,10.0000,0.0000
48.1409,107.2890,13.0000,0.0000
274.8815,5.4475,10.0000,0.0000
189.7302,35.0000,12.5315,0.0000
90.3505,94.0179,10.0000,0.0000
280.0000,277.6458,2.8349,0.0000
280.0000,57.5763,1.8762,0.0000
161.7105,215.0000,17.6347,0.0000
76.8440,223.3511,39.4520,0.0000
244.4998,62.9006,17.0994,0.0000
250.0000,147.4368,43.7498,0.0000
96.4748,273.0179,10.0000,0.0000
44.0838,242.6019,39.3959,0.0000
250.0000,250.9379,20.7995,0.0000
59.3722,92.1980,13.0000,0.0000
250.0000,190.8427,36.4793,0.0000
69.7801,171.0223,32.5169,0.0000
161.4893,110.7604,10.0000,0.0000
12.4037,145.6581,10.0000,0.0000
242.8464,205.0000,22.3746,0.0000
250.0000,141.2227,12.1302,1.0000
199.4127,191.4119,10.0000,0.0000
118.4229,203.6405,10.0000,0.0000
0.0000,80.8601,1.7560,0.0000
33.4500,92.6019,13.0000,0.0000
185.5712,49.2011,20.0000,0.0000
81.9501,140.8539,10.0000,0.0000
148.4127,211.8305,10.0000,1.0000
227.0072,54.5170,20.0000,0.0000
224.5057,224.3116,10.0000,0.0000
80.2733,121.4855,10.0000,1.0000
205.2333,130.8412,10.0000,0.0000
141.1711,207.9068,10.0000,0.0000
78.4409,155.6962,19.5204,0.0000
183.7083,205.0000,35.8022,0.0000
87.1818,39.4068,10.0000,0.0000
234.3643,205.0000,50.5172,0.0000
250.0000,232.8318,26.1424,0.0000
0.0000,53.6025,0.1794,0.0000
247.3158,184.4258,10.0000,0.0000
4.4913,68.3909,10.0000,0.0000
260.0000,217.1925,20.1288,0.0000
230.9145,215.0000,33.0436,0.0000
116.6404,154.5826,10.0000,0.0000
209.5772,30.9553,10.0000,0.0000
207.9265,209.2458,10.0000,0.0000
181.9411,174.7006,10.0000,0.0000
4.1331,280.0000,1.0813,0.0000
0.0000,208.9713,8.9428,0.0000
260.0000,209.7148,33.1824,0.0000
213.4525,105.0000,12.5398,0.0000
260.0000,189.2679,14.4544,0.0000
63.2191,276.0330,36.8410,0.0000
135.9649,205.0000,21.8285,0.0000
81.7098,214.5569,10.0000,0.0000
250.0000,266.0413,22.3164,0.0000
77.5438,140.6397,21.6376,0.0000
3.9093,247.6264,10.0000,0.0000
0.0000,180.9166,9.9154,0.0000
192.2189,105.0000,13.1553,0.0000
69.3856,162.5534,32.8432,0.0000
260.0000,38.2413,11.1102,0.0000
120.0000,94.4879,12.9704,0.0000
201.6819,139.7772,10.0000,0.0000
229.2435,205.0000,50.1253,0.0000
0.0000,144.4065,7.3327,0.0000
89.0680,30.5415,10.0000,0.0000
127.5230,206.3224,18.6776,0.0000
70.5335,188.1877,43.4406,0.0000
280.0000,36.7651,4.6726,0.0000
274.3265,15.6982,10.0000,0.0000
228.9615,0.0000,8.6306,0.0000
110.2928,91.9387,10.0000,0.0000
248.3339,215.0000,17.0055,0.0000
158.6329,49.6052,20.0000,0.0000
95.9474,54.4405,10.0000,0.0000
260.0000,199.1183,17.7979,0.0000
250.0000,177.9418,28.8319,0.0000
92.6540,107.6760,10.0000,0.0000
76.3949,51.7491,13.0000,0.0000
253.2149,133.0829,10.0000,0.0000
13.4600,72.1772,10.0000,0.0000
225.0029,144.8995,10.0000,0.0000
244.3012,73.0478,13.0478,0.0000
146.2340,205.0000,37.6015,0.0000
209.5665,109.6367,10.0000,0.0000
121.0040,205.0000,49.4776,0.0000
47.6929,4.1995,13.0000,0.0000
130.2658,35.0000,17.0937,0.0000
13.6027,80.5955,10.0000,0.0000
260.0000,273.4136,34.1682,0.0000
250.0000,143.6343,24.6906,0.0000
280.0000,69.7593,0.0478,0.0000
280.0000,179.3410,4.8704,0.0000
183.6754,210.5261,10.0000,1.0000
23.1897,164.0480,23.3071,0.0000
45.6096,180.4165,57.5208,0.0000
97.4112,188.6117,10.0000,0.0000
277.9511,163.9217,10.0000,0.0000
209.8065,149.5579,10.0000,0.0000
145.9049,0.0000,8.6313,0.0000
233.1759,238.1445,10.0000,0.0000
211.4583,75.6775,15.6775,0.0000
168.8511,38.4770,20.0000,0.0000
44.6864,146.2204,39.4243,0.0000
168.6436,118.3854,10.0000,0.0000
15.7565,40.4749,10.0000,0.0000
50.1790,149.4606,39.9203,0.0000
157.7511,271.9656,10.0000,0.0000
50.0157,231.9779,60.0000,0.0000
176.1367,36.0101,20.0000,0.0000
224.1891,29.1799,10.0000,0.0000
259.3916,118.2004,10.0000,0.0000
38.4590,262.7996,37.6753,0.0000
3.0119,89.2576,10.0000,0.0000
235.2209,93.1569,20.0000,0.0000
56.5346,31.2718,13.0000,0.0000
34.8494,235.8376,57.1754,0.0000
115.7639,79.2190,10.0000,0.0000
224.5137,205.0000,40.5889,0.0000
65.6096,35.1660,13.0000,0.0000
257.7986,86.8989,20.0000,0.0000
95.3327,147.4982,10.0000,0.0000
94.1524,12.5852,10.0000,0.0000
48.6623,238.9551,60.0000,0.0000
79.9018,183.2230,12.2090,0.0000
250.0000,145.8832,10.8862,1.0000
31.9887,193.6080,60.0000,0.0000
250.0000,163.6848,55.2768,0.0000
24.8302,0.0000,6.2572,0.0000
238.6955,111.9807,10.0000,0.0000
257.8985,122.1211,10.0000,0.0000
0.0000,102.2098,7.2660,0.0000
278.4060,167.7280,10.0000,0.0000
210.7142,95.6499,20.0000,0.0000
0.0000,113.5109,8.1254,0.0000
247.7237,215.0000,48.5117,0.0000
159.2586,232.3599,10.0000,0.0000
97.7148,262.4708,10.0000,0.0000
280.0000,110.9157,1.5880,0.0000
260.0000,220.3764,18.9920,0.0000
0.0000,213.2201,7.1348,0.0000
260.0000,186.5784,30.3952,0.0000
52.1353,108.8866,13.0000,0.0000
242.8187,205.0000,54.5781,0.0000
244.2994,211.1974,10.0000,0.0000
0.0000,107.9095,0.0028,0.0000
125.5218,11.8718,10.0000,0.0000
168.7739,105.0000,10.1324,0.0000
21.2498,201.7447,40.0025,0.0000
180.1638,31.4328,10.0000,0.0000
131.0424,145.2020,10.0000,0.0000
250.0000,266.3169,56.9282,0.0000
132.4132,63.5620,16.4380,0.0000
0.0129,92.6121,10.0000,0.0000
69.0091,233.1538,41.6667,0.0000
228.7071,215.0000,25.2316,0.0000
13.9530,96.4749,10.0000,0.0000
54.3420,253.0471,39.6023,0.0000
99.1866,97.3912,10.0000,0.0000
35.9502,179.1635,36.4184,0.0000
28.0711,13.4911,13.0000,0.0000
225.8108,268.0345,10.0000,0.0000
196.7609,161.3686,10.0000,0.0000
120.0000,58.8848,10.9068,0.0000
82.0579,183.6422,10.0000,0.0000
250.0000,198.5617,52.4125,0.0000
24.8472,193.8045,29.4181,0.0000
120.0000,207.2723,56.1581,0.0000
215.1200,52.8445,20.0000,0.0000
231.1197,0.0000,8.9699,0.0000
40.3090,182.3136,60.0000,0.0000
210.4607,247.1420,10.0000,0.0000
42.6309,55.8300,13.0000,0.0000
256.3048,0.0000,7.5675,0.0000
97.0575,13.5349,10.0000,0.0000
250.0000,245.5109,24.8168,0.0000
91.8581,131.7979,10.0000,0.0000
180.9724,205.0000,52.8873,0.0000
44.4388,95.6268,13.0000,0.0000
188.3283,217.0931,10.0000,0.0000
219.7629,93.3782,20.0000,0.0000
79.3800,180.3482,15.9278,0.0000
250.0000,223.6395,14.9179,0.0000
3.3672,243.8874,10.0000,0.0000
170.0640,36.9902,20.0000,0.0000
192.3800,32.4515,10.0000,0.0000
250.6894,140.0000,25.2301,0.0000
182.3754,251.1161,10.0000,0.0000
261.2667,23.5514,10.0000,0.0000
215.9030,207.0264,17.9736,0.0000
227.1099,278.9276,10.0000,0.0000
230.0540,215.0000,37.5405,0.0000
250.0000,191.4171,21.0150,0.0000
64.3910,188.0002,60.0000,0.0000
246.7882,84.2851,20.0000,0.0000
210.2045,24.0723,10.0000,0.0000
229.0845,139.6263,10.0000,0.0000
169.2750,65.1308,14.8692,0.0000
218.4266,164.1729,10.0000,0.0000
130.0389,205.0000,32.8721,0.0000
4.8170,233.2318,10.0000,0.0000
208.9257,251.7141,10.0000,0.0000
258.6272,185.9618,60.0000,0.0000
80.9158,280.0000,9.1120,0.0000
65.6189,280.0000,31.6195,0.0000
239.1362,129.3019,10.0000,0.0000
190.9073,267.3230,10.0000,0.0000
113.2661,119.4909,10.0000,0.0000
170.5662,124.7100,10.0000,0.0000
172.9416,11.9181,10.0000,0.0000
231.7202,276.5107,10.0000,0.0000
15.2344,188.4906,10.0000,0.0000
131.1343,55.5968,20.0000,0.0000
203.9292,208.3981,60.0000,0.0000
66.1529,235.2056,49.6385,0.0000
261.3923,199.8201,10.0000,1.0000
253.7771,263.5176,60.0000,0.0000
79.9340,211.5556,17.8606,0.0000
188.9357,205.0000,35.6248,0.0000
31.9395,186.1418,40.1041,0.0000
260.0000,163.8442,10.0411,1.0000
133.1426,38.3918,20.0000,0.0000
228.4601,211.0654,60.0000,0.0000
93.4542,223.6845,10.0000,0.0000
81.0089,280.0000,2.5765,0.0000
217.9766,210.6574,60.0000,0.0000
246.7178,35.0000,15.3900,0.0000
250.0000,185.9441,21.5637,0.0000
250.0000,241.6386,52.8238,0.0000
93.0689,242.3607,10.0000,0.0000
260.0000,192.2583,12.9528,0.0000
260.0000,233.0584,11.6771,0.0000
170.5640,0.0000,6.2504,0.0000
220.7550,205.0000,58.0684,0.0000
211.7962,215.0000,14.7218,0.0000
68.2686,233.7666,37.2806,0.0000
31.5558,165.3408,33.5360,0.0000
122.8177,94.5296,20.0000,0.0000
214.3428,207.5488,10.0000,0.0000
243.8696,280.0000,1.6556,0.0000
85.2848,246.6300,10.0000,0.0000
264.6285,3.6517,10.0000,0.0000
202.2742,94.7622,20.0000,0.0000
181.3681,224.6661,10.0000,0.0000
230.5272,267.6297,10.0000,0.0000
122.1777,35.0000,13.8781,0.0000
198.9842,19.8539,10.0000,0.0000
101.9672,251.5803,10.0000,0.0000
57.8490,247.5927,38.9157,0.0000
260.0000,268.5191,51.9687,0.0000
154.4936,95.2316,20.0000,0.0000
260.0000,259.8020,40.5338,0.0000
136.9739,95.8877,20.0000,0.0000
250.0000,159.8519,51.9786,0.0000
9.9583,224.8194,10.0000,0.0000
0.0000,125.1326,3.0705,0.0000
268.2087,223.7314,10.0000,0.0000
199.2756,65.7195,14.2805,0.0000
20.7375,203.7355,47.2341,0.0000
260.0000,205.2634,13.0224,0.0000
116.2603,214.5959,10.0000,0.0000
65.6682,0.0000,6.3761,0.0000
28.7322,231.0098,48.4382,0.0000
143.5080,165.2192,10.0000,0.0000
80.9666,79.5586,10.0000,1.0000
260.0000,248.2106,22.7362,0.0000
191.0820,248.5774,10.0000,0.0000
147.9827,25.3181,10.0000,0.0000
240.3186,73.9342,13.9342,0.0000
280.0000,175.9395,7.5677,0.0000
46.8501,185.3915,60.0000,0.0000
279.0759,139.9686,10.0000,0.0000
260.0000,170.7340,33.5292,0.0000
149.2132,206.2826,10.0000,0.0000
88.3239,50.3104,10.0000,0.0000
268.8154,34.1488,10.0000,0.0000
72.0824,280.0000,6.7642,0.0000
73.0381,267.9083,29.1381,0.0000
280.0000,103.5966,0.8016,0.0000
95.7741,66.0560,10.0000,0.0000
141.0906,5.3821,10.0000,0.0000
159.2496,22.8055,10.0000,0.0000
131.4182,276.8769,10.0000,0.0000
260.0000,240.5879,27.3689,0.0000
92.6558,117.3076,10.0000,0.0000
227.1047,97.5447,20.0000,0.0000
132.5756,215.0000,30.4801,0.0000
260.0000,256.3746,43.3421,0.0000
61.6984,76.3921,13.0000,0.0000
118.3676,224.4315,10.0000,0.0000
251.2488,35.0000,10.9687,0.0000
268.3605,138.8775,10.0000,0.0000
178.7438,186.5426,10.0000,0.0000
20.3801,214.4660,52.0058,0.0000
129.0508,121.4474,10.0000,0.0000
250.3030,128.4854,10.0000,0.0000
139.7981,61.3782,18.6219,0.0000
175.1539,71.9872,11.9872,0.0000
112.3239,137.6279,10.0000,0.0000
203.4307,40.2642,20.0000,0.0000
276.3412,175.6989,10.0000,0.0000
252.2120,280.0000,44.2362,0.0000
160.8501,228.3372,10.0000,0.0000
43.1911,173.1462,39.2123,0.0000
131.8080,171.5925,10.0000,0.0000
80.0000,60.6603,12.9746,0.0000
277.8215,203.4586,10.0000,0.0000
148.7936,36.1254,20.0000,0.0000
180.7554,188.8710,10.0000,0.0000
80.0000,14.4959,10.2426,1.0000
124.1096,208.8965,10.0000,1.0000
0.0000,141.7250,5.7545,0.0000
268.0880,139.7539,10.0000,0.0000
260.4819,126.0464,10.0000,0.0000
38.5984,182.2540,50.5410,0.0000
280.0000,52.1645,2.0736,0.0000
65.5721,62.5912,13.0000,0.0000
160.7042,219.4132,10.0000,0.0000
103.7211,240.1838,10.0000,0.0000
71.1579,239.4559,31.1916,0.0000
31.2797,27.9796,13.0000,0.0000
260.0000,237.7722,26.2323,0.0000
273.0020,9.7295,10.0000,0.0000
58.7537,250.4024,38.6108,0.0000
60.8704,255.5600,37.9112,0.0000
129.2367,106.0970,10.0000,0.0000
34.5820,235.7089,48.0043,0.0000
152.4614,205.0000,20.0474,0.0000
234.1004,45.5320,20.0000,0.0000
280.0000,205.8568,6.1952,0.0000
275.3429,280.0000,6.5856,0.0000
260.0000,234.2368,34.9298,0.0000
219.9635,207.2536,17.7464,0.0000
250.0000,265.0539,46.2963,0.0000
76.2648,112.3093,13.0000,0.0000
25.0883,226.5228,46.6305,0.0000
48.4381,239.9360,55.2123,0.0000
251.5551,125.4309,10.0000,0.0000
69.7131,164.1628,32.5723,0.0000
221.0265,261.2597,10.0000,0.0000
179.6330,141.0482,10.0000,0.0000
0.8569,21.2682,10.0000,0.0000
252.7712,35.0000,14.7601,0.0000
28.8605,0.0000,4.6562,0.0000
200.5203,35.0000,16.5369,0.0000
90.5454,134.2672,10.0000,0.0000
234.7584,190.9514,10.0000,0.0000
213.8660,280.0000,3.8729,0.0000
89.9503,31.1970,10.0000,0.0000
85.1815,161.5750,10.0000,0.0000
79.5443,189.4991,15.1561,0.0000
250.0000,243.6022,29.8299,0.0000
83.0844,256.9460,10.0000,0.0000
266.7089,225.5406,10.0000,0.0000
189.7266,183.2114,10.0000,0.0000
100.1095,76.1088,10.0000,0.0000
278.3192,107.1675,10.0000,0.0000
260.8485,24.9877,10.0000,0.0000
70.1195,39.4594,13.0000,0.0000
2.8005,81.5108,10.0000,0.0000
241.2437,280.0000,0.3330,0.0000
225.8130,205.0000,59.7657,0.0000
276.5849,139.8735,10.0000,0.0000
274.8795,40.3365,10.0000,0.0000
42.4730,164.4592,39.0263,0.0000
260.0000,213.0495,38.4529,0.0000
250.0000,220.6598,49.8693,0.0000
50.8905,121.7667,13.0000,0.0000
48.6141,167.9081,39.9529,0.0000
96.4516,280.0000,0.5581,0.0000
20.0243,210.2851,25.0246,0.0000
195.5189,205.0000,42.4157,0.0000
57.5352,9.4055,13.0000,0.0000
79.3740,215.8921,36.8623,0.0000
114.3005,113.1991,10.0000,0.0000
209.7466,200.8865,10.0000,0.0000
197.8887,211.5599,60.0000,0.0000
211.3138,215.0000,12.5760,1.0000
3.7709,104.5807,10.0000,0.0000
121.4041,0.0000,7.3129,0.0000
163.1114,38.4668,20.0000,0.0000
67.6450,177.2358,34.2494,0.0000
101.5869,198.1906,10.0000,0.0000
166.4536,215.0000,40.0997,0.0000
70.7731,140.0000,14.7762,0.0000
169.6753,35.7550,20.0000,0.0000
259.9606,39.3421,20.0000,0.0000
20.0422,209.4904,15.8650,0.0000
152.2409,215.0000,15.0706,0.0000
143.6952,20.7294,10.0000,0.0000
280.0000,196.2880,2.2197,0.0000
166.0278,0.0000,6.8994,0.0000
29.9305,248.0437,32.2958,0.0000
94.4447,159.5057,10.0000,0.0000
230.4643,119.3992,10.0000,0.0000
82.0640,165.8354,10.0000,0.0000
250.0000,169.2889,14.2899,0.0000
28.4058,280.0000,6.2723,0.0000
16.2054,20.7889,10.0000,0.0000
137.8824,18.8638,10.0000,0.0000
30.2979,187.3911,37.0441,0.0000
177.8255,150.9997,10.0000,0.0000
260.0000,151.4329,21.9081,0.0000
159.1698,11.5028,10.0000,0.0000
250.0000,187.6792,13.8817,0.0000
260.0000,255.3682,13.9560,0.0000
250.0000,186.1794,28.1038,0.0000
46.0245,280.0000,7.5162,0.0000
